lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.0182144753639595,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0139905031413729,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0107460782832132,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00825404185268019,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00633991351172485,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00486967525165863,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00374038810036779,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00287298483335367,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00220673406908459,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00169498815139035,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00130191710619008,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.001,0.573143807958129,0.0375199847471111,0.0167794472818591,0.524590163934426,0.620980495519241,5,FALSE,TRUE,FALSE,0.559412037907756,1,2,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.562341325190349,0.57570406943083,0.0680860910715073,0.0304490255916264,0.505955757231991,0.684323167469235,5,FALSE,TRUE,TRUE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.431933279405154,0.580241686120019,0.0674672805767946,0.0301722851253528,0.509926262053318,0.678437667201712,5,TRUE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.331767112784286,0.573914840339781,0.0615907473471967,0.0275442195706693,0.50368689733409,0.658105939004815,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.254829674797935,0.574549791525613,0.0619509579332441,0.0277053106419927,0.508224617129892,0.658105939004815,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.195734178148766,0.577364612100241,0.0679048565100364,0.0303679750317621,0.508224617129892,0.674157303370787,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.150343041978733,0.576249483848656,0.068364304250586,0.0305734463077576,0.504254112308565,0.672552166934189,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.115478198468946,0.569687392321585,0.0650563728369006,0.0290940944065761,0.491775382870108,0.652220438737293,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0886985799018192,0.565969509086536,0.0695436649125828,0.0311008724298004,0.475326148610323,0.65008025682183,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0681292069057962,0.569539412641781,0.0729983475044068,0.0326458534530011,0.478729438457175,0.664526484751204,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0523299114681495,0.566896354743062,0.0670473038534083,0.0299844658248609,0.481565513329552,0.648475120385233,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0401945033361513,0.567067702830055,0.0638022130277676,0.0285332170890022,0.487237663074305,0.643659711075441,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0308733199257026,0.567383882505712,0.0691096748347067,0.0309067861666622,0.479863868406126,0.654360620652756,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0237137370566166,0.565483454378283,0.0647794081932889,0.0289702320524802,0.482132728304027,0.64258962011771,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0182144753639595,0.565716283249063,0.0649942722950622,0.0290663221999781,0.482132728304027,0.64258962011771,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0139905031413729,0.564860210482878,0.0637447786781172,0.0285075316669899,0.482132728304027,0.638309256286784,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0107460782832132,0.565521566754882,0.0636614447917122,0.0284702636200237,0.483834373227453,0.639914392723382,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00825404185268019,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00633991351172485,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00486967525165863,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00374038810036779,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00287298483335367,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00220673406908459,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00169498815139035,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00130191710619008,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.001,0.566163621329521,0.0646084464983934,0.0288937756582132,0.483834373227453,0.643124665596576,5,FALSE,TRUE,FALSE,0.550069400994666,1,3,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.562341325190349,0.537802580458973,0.065885865711917,0.0294650548976538,0.477467811158798,0.650555555555556,5,FALSE,TRUE,TRUE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.431933279405154,0.547689826093406,0.0765763508099639,0.0342459851759901,0.477467811158798,0.678333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.331767112784286,0.547160725564305,0.0768552086692903,0.0343706942018928,0.477467811158798,0.678333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.254829674797935,0.546053918702103,0.0772399719424551,0.0345427655687012,0.477467811158798,0.678333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.195734178148766,0.548059209707394,0.076035709899631,0.0340042032106057,0.477467811158798,0.677777777777778,5,TRUE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.150343041978733,0.538614765262949,0.0562549314316333,0.0251579701501443,0.477467811158798,0.630555555555556,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.115478198468946,0.541597978692206,0.0529126387164444,0.0236632514077714,0.477467811158798,0.623888888888889,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0886985799018192,0.542152242973089,0.0533672977474746,0.0238665811077649,0.477467811158798,0.625,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0681292069057962,0.542144064900162,0.0498470670562599,0.0222922860833575,0.477467811158798,0.614444444444445,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0523299114681495,0.53958537046377,0.0510041070733434,0.0228097301095347,0.477467811158798,0.615,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0401945033361513,0.541140926019326,0.0539147180150679,0.0241113948938849,0.477467811158798,0.622777777777778,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0308733199257026,0.541140926019326,0.0539147180150679,0.0241113948938849,0.477467811158798,0.622777777777778,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0237137370566166,0.540252037130437,0.0522430111096054,0.0233637848380709,0.477467811158798,0.618333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0182144753639595,0.540918703797104,0.0534947654045895,0.0239235863770132,0.477467811158798,0.621666666666667,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0139905031413729,0.538808023110883,0.0497393547758856,0.0222441156871718,0.477467811158798,0.611666666666667,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0107460782832132,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00825404185268019,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00633991351172485,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00486967525165863,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00374038810036779,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00287298483335367,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00220673406908459,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00169498815139035,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.00130191710619008,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.001,0.537141356444217,0.0467366517941526,0.0209012660904925,0.477467811158798,0.603333333333333,5,FALSE,TRUE,FALSE,0.514055006496788,1,4,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.562341325190349,0.610288511746708,0.0464123736556546,0.0207562444982328,0.563575791227096,0.659574468085106,5,TRUE,TRUE,TRUE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.431933279405154,0.607344338948305,0.0422812054489668,0.0189087299109048,0.553581343697946,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.331767112784286,0.608932561423136,0.0397654983004626,0.0177836714717974,0.567462520821766,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.254829674797935,0.607009379712783,0.0413672456736953,0.0184999946736633,0.567462520821766,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.195734178148766,0.606893104746873,0.0416078487044834,0.0186075956201503,0.567462520821766,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.150343041978733,0.605420780275565,0.0413702144216007,0.0185013223380882,0.568,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.115478198468946,0.60104121823177,0.0447848769461714,0.0200284058431205,0.565412689500281,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0886985799018192,0.600205198814022,0.0480152661728414,0.0214730798240439,0.545252637423654,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0681292069057962,0.597060897859502,0.0494269151828128,0.0221043884533772,0.545252637423654,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
0.0523299114681495,0.594290095242648,0.0524760315003029,0.0234679947248195,0.536923931149361,0.659416707859615,5,FALSE,TRUE,FALSE,0.589532267248475,1,5,b0e967f58f2d4188de47bdf555bcafbb4ac76f1b92b69383cc77a5a49ddb3144
