lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.0182144753639595,0.553717957343482,0.0506998105199354,0.0226736445537869,0.486587982832618,0.629444444444444,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0139905031413729,0.553496595971042,0.0507009230250047,0.0226741420811789,0.486587982832618,0.629444444444444,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0107460782832132,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00825404185268019,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00633991351172485,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00486967525165863,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00374038810036779,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00287298483335367,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00220673406908459,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00169498815139035,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00130191710619008,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.001,0.55138548485993,0.0468191379594047,0.0209381550250339,0.486587982832618,0.618888888888889,5,FALSE,TRUE,FALSE,0.528406521067775,1,4,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
